tf,cond,state,bend_uu,bend_pp,shortening,minor_w,major_w,inclin,tip,xdisp,ydisp,minor_w_cp,major_w_cp
lef1,relaxed,031,63.3902,63.6047,13.8127,8.828,9.3162,12.8249,4.1639,-0.7718,-0.2362,8.503,9.0509
lef1,relaxed,032,48.7013,47.1119,44.9614,9.0824,11.3554,19.7406,10.9661,-1.1057,-0.2792,8.9588,10.53
lef1,relaxed,033,147.3443,49.2483,73.6799,3.61,12.74,10.7371,-11.5182,0.5213,0.2588,2.65,12.88
lef1,relaxed,034,71.0661,64.8327,14.7415,8.2532,11.0279,15.6257,0.8233,-1.3242,0.0203,8.04,10.99
lef1,relaxed,035,60.7494,55.4711,14.6997,8.7525,9.6397,15.0465,-0.8042,-0.912,0.1334,8.423,9.8782
lef1,relaxed,036,67.7437,61.7006,15.448,8.1027,10.1606,14.8799,-1.6065,-0.9181,0.178,8.8633,9.524
lef1,relaxed,037,68.9277,65.2782,12.9669,8.8761,10.9974,12.61,-3.4046,-0.9794,0.0433,9.17,9.878
lef1,relaxed,038,68.0135,69.9283,21.8324,8.4057,12.0885,3.7447,6.7236,-0.1737,-0.9357,9.14,11.948
lef1,relaxed,039,74.3262,74.6942,14.4956,8.3317,8.6152,9.7875,5.0915,-1.151,0.4182,8.8122,9.4036
lef1,relaxed,040,46.6129,33.2156,28.9248,8.5458,12.3393,17.0645,-6.9042,-0.9099,0.8323,9.318,12.411
lef1,relaxed,041,72.7576,70.623,12.8966,8.8773,9.3788,16.2302,1.0404,-0.9509,-0.0158,8.576,9.499
lef1,relaxed,042,61.0322,53.9829,35.212,10.3624,14.2914,19.9315,1.7335,-1.0526,-0.0364,10.2964,12.4264
lef1,relaxed,043,70.1364,67.7809,11.9116,8.2973,10.7497,12.7479,-0.7082,-1.1781,-0.2267,8.252,9.8264
lef1,relaxed,044,95.4804,89.0168,74.502,,,-2.7418,-6.6473,-1.4583,0.2983,,
lef1,relaxed,045,49.0883,41.3407,25.0235,10.9029,10.8871,5.1967,10.0774,-0.6824,-0.839,10.1111,9.1886
lef1,relaxed,046,73.1751,67.5421,13.8054,9.7919,8.91,17.3577,1.3343,-0.8791,0.8151,9.643,8.7382
lef1,relaxed,047,50.4138,53.7996,45.309,10.9071,11.9502,9.529,-12.1507,-0.3984,-0.2313,8.3254,11.4656
lef1,relaxed,048,65.7894,62.9524,13.5402,9.4648,8.6516,15.0042,3.4687,-0.4723,-0.4032,9.175,8.03
lef1,relaxed,049,62.4857,55.9737,12.3005,7.8697,10.1163,14.7401,-0.542,-1.0588,-0.2059,7.913,9.7973
lef1,relaxed,050,24.0408,30.5706,33.6297,11.2757,13.691,9.1074,8.1242,-1.2902,-0.6315,13.342,11.2057
lef1,relaxed,051,79.1934,82.3228,13.6108,8.6914,8.873,13.355,3.6777,-0.976,0.7539,9.0611,11.09
lef1,relaxed,052,51.9914,49.9633,15.4608,10.7057,11.6062,17.6159,7.5359,-1.5181,-0.2915,11.2111,11.8027
lef1,relaxed,053,77.6043,71.2285,52.0883,10.8951,15.3453,24.601,5.8219,-0.7745,0.3546,10.5679,13.0233
lef1,relaxed,054,82.8571,87.8965,16.2067,9.4134,10.0654,15.301,-2.247,-0.8323,0.3611,9.38,10.5218
lef1,relaxed,055,56.0407,53.4494,24.7501,9.4247,10.6302,18.9762,-1.2592,-1.0857,-0.2243,9.47,10.1133
lef1,relaxed,056,72.26,73.7792,12.9322,8.2134,10.4733,13.1467,-0.9922,-1.2768,-0.0744,8.3467,9.7345
lef1,relaxed,057,68.4488,59.6128,15.7844,8.7612,10.2729,17.2276,0.4515,-1.0326,0.062,9.2333,9.75
lef1,relaxed,058,66.5457,66.9622,18.1056,9.007,10.5311,15.3122,2.6143,-1.3401,-0.0828,9.178,10.114
lef1,relaxed,059,77.6761,73.5367,16.2365,8.6798,10.8103,18.5002,1.444,-1.3374,0.5078,8.27,9.936
lef1,relaxed,060,68.1881,65.9289,12.9168,8.5507,10.7326,16.8678,1.0851,-1.0849,0.346,8.128,10.563
lef1,relaxed,061,75.1851,67.6848,20.4191,9.0478,10.6355,20.4208,1.9129,-1.1931,0.6417,9.2671,10.4812
lef1,relaxed,062,73.9906,83.5386,56.8767,10.499,13.0615,7.0893,-18.0446,-0.9674,-0.4891,11.6828,13.8245
lef1,relaxed,063,67.6213,62.8488,11.2446,8.3216,10.1362,14.1433,-1.0538,-0.9169,0.1578,7.772,9.8882
lef1,relaxed,064,32.8488,34.8169,18.7098,10.2302,11.3027,8.1812,19.2568,0.7165,-1.1147,7.824,11.4989
lef1,relaxed,065,133.7622,121.5861,66.5068,10.9692,15.2096,18.4174,-0.261,-1.8497,-0.1584,10.8662,10.906
lef1,relaxed,066,60.6678,63.2659,58.6026,8.6545,13.948,-9.6942,4.5147,0.0726,0.7715,8.7944,14.8067
lef1,relaxed,067,68.3677,69.5598,11.8859,7.8103,9.8836,14.7579,-0.0888,-1.0425,-0.119,7.749,9.6745
lef1,relaxed,068,71.7259,68.4155,11.6551,8.5231,9.6031,13.6863,-0.6335,-1.1262,-0.293,8.488,9.2273
lef1,relaxed,069,67.3881,64.1858,12.0918,8.4118,9.9856,13.8634,0.9705,-1.1222,-0.3601,8.25,9.5764
lef1,relaxed,070,86.4402,80.9046,14.4844,7.9747,11.317,17.3505,-4.3033,-1.201,0.9574,7.909,10.5245
lef1,relaxed,071,70.3985,63.1026,14.9906,9.2129,11.6044,20.1435,1.489,-1.4577,-0.1309,9.336,9.4337
lef1,relaxed,072,27.7786,37.9273,53.17,12.3084,10.7215,13.3561,22.4548,-1.5581,0.0021,12.4139,8.867
lef1,relaxed,073,71.3957,72.3048,15.0175,8.2055,10.8044,15.8872,2.1254,-0.6029,-0.0384,7.984,10.444
lef1,relaxed,074,70.0141,71.1153,13.8537,9.2353,9.8991,16.9905,0.3736,-0.9606,0.119,9.118,9.1136
lef1,relaxed,075,67.6375,66.4082,12.0948,7.9324,10.6332,15.0091,-0.6384,-0.9417,0.5206,7.774,10.1673
lef1,relaxed,077,52.9462,49.6908,57.3886,11.6953,11.0447,17.2846,-6.5642,-1.1032,-0.4444,12.7253,15.5325
lef1,relaxed,078,135.9979,55.0892,58.7981,8.5644,13.6859,15.2012,-1.1665,-0.2703,0.3682,8.1515,13.6827
lef1,relaxed,079,50.9505,53.2337,11.847,8.5458,11.0839,18.4793,-13.5438,-1.232,-0.0191,8.4389,10.7189
lef1,relaxed,080,69.1941,68.8272,11.4698,8.5017,9.8964,13.7131,-0.473,-1.2041,-0.2029,8.419,9.6064
lef1,relaxed,081,68.0878,66.8473,17.8075,7.7727,10.7357,10.8708,0.8316,-1.0424,0.2435,7.2367,9.293
lef1,relaxed,082,91.7134,82.5712,23.6932,9.645,9.7573,17.6593,-0.6574,-1.1732,-0.5765,9.691,8.8318
lef1,relaxed,083,64.0071,65.3757,38.1023,10.6724,11.5056,13.0767,11.3807,-0.5779,0.6965,9.2136,10.1692
lef1,relaxed,085,68.8764,65.7117,12.1076,8.3767,9.9926,14.8977,0.5225,-1.2353,-0.144,8.183,10.0391
lef1,relaxed,086,71.3332,64.7069,13.9947,8.8948,9.2374,18.5417,0.2514,-1.6665,0.0775,8.491,9.6718
lef1,relaxed,087,127.3281,147.3084,55.2169,9.8048,12.0741,20.6381,-6.0925,-0.7317,0.6822,10.1717,10.2487
lef1,relaxed,088,85.8886,82.1079,27.7267,9.1946,9.41,18.7608,-0.4803,-1.7278,-0.1021,9.134,9.775
lef1,relaxed,089,75.891,75.5055,13.7101,9.0435,10.3133,17.9562,-0.7358,-1.6907,0.1703,9.409,10.296
nfat,crystal,crystal,10.9202,14.8412,0.612,5.4468,11.4332,-4.1035,1.4295,0.4722,0.0736,5.5017,11.3338
nfat,frozen,001,33.7035,38.9381,33.3597,5.3518,12.6208,-5.3702,-4.7391,0.0727,0.8353,5.3833,12.7875
nfat,frozen,002,6.5531,13.804,0.8729,5.288,12.2254,-1.8538,-2.9946,-0.035,0.4353,5.2443,12.2487
nfat,frozen,004,24.6818,31.186,2.9868,5.3652,11.8448,-4.1719,-2.8758,0.0769,-0.0833,5.434,11.9633
nfat,frozen,005,6.0255,7.9011,1.0336,4.9622,12.3735,-5.1294,-2.5441,0.242,0.5004,5.08,12.0887
nfat,frozen,006,14.0727,22.6974,4.6789,5.2619,12.4193,-4.8674,-1.316,-0.0542,0.0447,5.3583,12.4563
nfat,frozen,007,14.3553,21.9813,2.4011,5.0642,11.88,-1.0413,1.9857,-0.0497,0.6283,4.8817,11.8075
nfat,frozen,008,18.6038,27.2655,3.7154,5.6057,11.976,-1.0159,0.4964,-0.1545,0.4319,5.37,11.7767
nfat,frozen,009,17.2661,24.4594,2.1527,5.1129,12.7019,-6.6097,-2.5224,-0.2383,0.4094,5.1417,12.3925
nfat,frozen,010,12.5036,21.3206,4.6641,5.5753,12.0204,-2.8406,-0.1932,-0.0928,-0.0702,5.4217,12.015
nfat,frozen,011,6.4625,9.6815,0.5679,4.87,12.6192,-5.8659,1.172,0.4043,0.5138,5.0183,12.4675
nfat,frozen,012,20.7625,26.9847,1.8163,5.1933,12.1256,-0.4001,-1.6514,0.2814,0.0981,5.09,11.9938
nfat,frozen,013,8.075,9.497,2.3373,5.4634,12.2659,-2.6635,1.284,0.0464,0.1601,5.2167,12.18
nfat,frozen,014,13.6597,20.4312,1.0975,5.3236,12.3162,-2.9359,-2.1447,0.0458,0.3351,5.2686,12.1412
nfat,frozen,015,13.2729,17.51,1.1955,4.95,12.3128,-3.2561,0.4644,0.0596,0.5232,4.9367,12.1212
nfat,frozen,016,9.3064,7.4134,2.9254,5.3966,11.6575,-0.7267,2.256,-0.3377,0.6936,5.39,11.7137
nfat,frozen,017,19.8929,24.3359,1.5222,5.2044,12.4833,-4.3107,3.9622,0.8134,-0.1441,5.2817,12.3325
nfat,frozen,018,14.5892,20.2482,2.055,5.8985,11.3252,1.2933,0.2851,0.44,0.4427,5.378,11.6225
nfat,frozen,019,136.0994,38.3379,31.1082,5.5858,11.8529,1.3763,-14.1725,0.1486,0.3594,6.5111,11.6956
nfat,frozen,020,13.0501,21.8955,2.0968,5.2652,11.7485,-1.083,4.4235,0.0039,0.3111,5.28,11.755
nfat,frozen,021,14.8166,17.4512,6.9274,5.9537,12.9207,-8.6412,9.8091,0.0513,0.8061,4.9867,12.3637
nfat,frozen,022,13.8754,20.0514,20.4731,5.6911,12.77,-13.857,-3.8401,0.3736,1.6283,6.45,12.595
nfat,frozen,023,11.709,9.9259,1.8441,4.5781,12.7407,-3.0047,-1.4123,-0.1383,0.6258,4.6883,12.3912
nfat,frozen,024,15.7027,22.3997,3.2988,5.6569,11.7597,-5.5997,-2.3832,0.9794,0.4975,5.7775,11.8871
nfat,frozen,025,23.6222,21.6907,1.6045,5.3621,12.0536,-1.9434,2.0799,-0.3013,0.453,5.406,11.9512
nfat,frozen,026,4.6496,13.3185,1.0422,5.0632,12.2776,-4.7372,-0.6897,0.0985,0.4415,5.095,12.1988
nfat,frozen,027,8.5528,9.6693,0.312,7.9417,12.085,3.5198,-3.0433,-0.5642,0.0707,4.59,11.93
nfat,frozen,028,13.8892,18.1731,4.7376,4.9646,12.1219,-1.8014,-3.0588,0.1168,0.7129,4.9133,12.0762
nfat,frozen,029,7.7957,13.6858,1.0862,4.74,12.3122,-1.3937,-5.2739,-0.0472,0.1855,4.6233,12.5587
nfat,frozen,030,5.0572,7.3232,6.8131,5.1335,12.723,3.2549,-0.9877,-0.1035,-0.5004,5.4117,12.3533
nfat,frozen,031,5.7685,5.7541,1.4337,6.3208,11.5671,-2.8594,-3.6518,0.0132,0.1861,5.434,11.728
nfat,frozen,032,13.5726,16.0007,3.4888,5.1877,12.0346,-4.8299,-3.7422,0.6017,0.7483,5.0917,11.845
nfat,frozen,033,8.0642,11.5879,0.7119,5.1107,12.4085,-5.4479,-1.5511,0.2786,0.3375,5.0014,12.1662
nfat,frozen,034,6.8449,10.8555,0.9846,5.481,11.9881,-5.1125,-1.1538,0.4176,0.168,5.245,12.2871
nfat,frozen,035,14.2142,17.8174,10.6229,6.0424,11.4527,-1.23,4.0167,0.07,-0.0576,6.0,11.0167
nfat,frozen,036,14.2913,12.4397,19.9201,5.3506,12.2826,-3.2057,0.8107,-0.0486,-0.6725,5.42,12.35
nfat,frozen,037,8.1279,12.7879,2.0886,5.0394,12.1911,-1.9559,-2.3235,-0.3373,0.664,4.705,12.2788
nfat,frozen,038,10.3337,16.5206,1.6203,5.4589,12.0087,1.1878,-0.1392,0.0568,0.4832,5.4271,12.0463
nfat,frozen,039,6.6376,15.6167,0.8932,5.326,11.8865,-2.3401,-4.0415,-0.0159,0.5996,5.1333,12.0333
nfat,frozen,040,5.3739,14.3684,1.1893,5.5755,11.8228,-1.9202,-2.7724,0.0129,0.2969,5.352,11.8983
nfat,frozen,041,31.4167,40.4719,18.4606,5.2177,12.7855,-10.8021,2.8703,0.7192,0.4363,5.2743,12.2613
nfat,frozen,042,7.8097,18.4711,1.0793,4.981,12.2356,-3.8862,0.6675,0.0782,0.4346,4.95,12.3588
nfat,frozen,043,9.4376,16.1218,0.8954,5.11,12.7646,-3.4203,-3.8664,0.2629,0.2737,5.1067,12.575
nfat,frozen,044,21.8488,145.9593,60.7223,11.7064,12.9313,-8.5718,-18.1302,0.3005,-1.973,6.7282,11.52
nfat,frozen,045,3.8899,12.2706,10.6104,5.0548,12.9814,-10.4059,1.3559,0.2109,0.3183,5.01,12.335
nfat,frozen,046,6.451,10.1623,15.5521,6.2479,12.3427,-2.5213,-6.1856,-0.1002,0.5163,5.6963,11.964
nfat,frozen,047,11.1022,16.9718,39.7882,6.4414,13.2806,-8.1806,0.3931,0.3189,0.1749,5.6387,13.4192
nfat,frozen,048,8.9757,14.7067,0.8581,5.4489,12.1529,-4.7709,-2.4004,0.0624,0.427,5.4533,12.0512
nfat,frozen,049,19.4674,21.4714,7.5261,5.1579,12.5571,-3.2881,-1.0776,-0.3449,-0.1367,5.3517,12.7183
nfat,frozen,050,9.7994,11.7748,31.9884,6.3352,12.599,-4.6177,21.7066,0.6816,1.6388,7.3177,13.534
nfat,frozen,051,11.5874,17.0105,1.3293,5.2163,12.2344,-1.9785,-5.5291,0.1577,0.2384,5.1133,12.2088
nfat,frozen,052,8.5663,18.3206,6.1561,4.7507,12.5738,-5.548,0.1544,0.5875,0.22,4.4533,12.6571
nfat,frozen,053,13.9136,15.6886,2.8675,5.1394,12.0285,-5.5367,-3.8903,0.5359,0.602,5.085,12.0029
nfat,frozen,054,21.5423,27.496,17.4366,5.7261,12.8406,-2.5578,-6.8799,0.3946,1.8442,5.577,12.3845
nfat,frozen,055,20.7889,26.8613,2.3932,5.1603,12.5235,-4.7333,-3.3118,0.842,1.1929,5.785,12.54
nfat,frozen,056,26.2599,32.6753,12.9569,5.6647,12.357,-5.4058,18.1138,0.1675,-0.0401,6.1433,12.0933
nfat,frozen,057,3.9412,10.8121,0.8309,5.111,12.0254,-2.1874,-2.6209,0.412,-0.0696,5.0667,12.1562
nfat,frozen,058,9.5464,10.756,0.7924,5.0603,12.4496,-3.3428,-0.5222,0.194,0.4174,5.1267,12.2857
nfat,frozen,059,2.6916,8.5884,2.5476,5.127,12.6444,-4.4196,-1.1193,0.1245,0.6975,5.0371,12.36
nfat,frozen,060,172.3247,10.1197,29.135,5.9757,12.4753,0.3396,-1.2439,-0.2552,1.4684,5.7446,12.355
nfat,frozen,061,5.5075,12.766,2.6974,5.07,12.2988,-3.1299,0.9356,0.1994,-0.2771,4.9633,12.1986
nfat,frozen,062,8.743,14.5053,1.3461,5.0639,12.1638,0.1602,-5.1629,-0.0804,0.239,5.1717,12.285
nfat,frozen,063,16.135,18.5587,3.2534,5.27,12.1214,-6.1739,1.3922,0.3727,0.8876,5.1886,12.075
nfat,frozen,064,8.2469,14.5127,0.8751,5.1079,12.446,-3.4511,-3.7207,0.2498,0.2286,5.17,12.3137
nfat,frozen,065,16.2029,23.2278,1.3722,6.0561,11.9663,-3.811,0.3749,0.4486,0.1161,5.59,11.84
nfat,frozen,066,8.9361,11.0976,1.6632,5.0969,12.6312,-3.9907,1.2904,0.0588,0.2271,5.0967,12.6686
nfat,frozen,067,14.8227,19.1955,2.1308,5.2617,12.4804,-1.6422,-1.9693,-0.133,0.9296,5.0329,12.32
nfat,frozen,068,21.008,24.0383,2.0059,5.0425,12.307,-0.9008,-6.582,0.1499,1.196,5.115,12.4867
nfat,frozen,069,19.583,28.5541,31.8319,5.7533,11.9304,-5.0879,1.4293,0.0692,0.6896,6.4279,10.695
nfat,frozen,070,22.1685,20.2627,40.8707,5.98,13.0423,-7.0047,-1.0278,0.4932,1.6604,7.333,12.6562
nfat,frozen,071,33.4409,36.2386,7.3068,5.193,11.9704,-6.9802,-1.0697,0.5788,-0.0981,5.1983,12.2014
nfat,frozen,072,14.6189,19.5315,1.4346,5.2223,12.4227,-3.225,-4.0356,0.0742,0.4339,5.48,12.4313
nfat,frozen,073,8.0772,14.299,0.9422,5.4407,12.0987,-2.6568,3.0438,0.0779,0.2979,5.3743,11.9013
nfat,frozen,074,10.08,14.5758,0.8731,5.2332,12.6012,-3.4965,0.5632,0.2157,0.4461,5.205,12.2688
nfat,frozen,075,10.0467,18.9409,2.5167,5.2769,12.0543,-0.9217,-3.5467,-0.0166,0.4,5.3033,11.76
nfat,frozen,076,6.4787,9.5719,1.191,5.4993,11.1948,-2.6486,-2.48,0.073,0.729,5.5233,11.435
nfat,frozen,077,4.1119,10.3743,1.1143,5.4024,12.0364,-0.9029,-2.0964,0.3915,0.413,5.3167,11.9337
nfat,frozen,078,13.0246,18.9321,2.5452,4.9114,12.5184,-4.6002,-2.2156,0.6003,0.4733,4.85,12.355
nfat,frozen,079,6.4099,9.9094,1.8229,5.1986,12.4811,8.4824,4.5756,-0.1079,0.4023,5.11,12.2729
nfat,frozen,080,2.5908,8.0692,0.7956,5.0126,12.12,-1.4756,-3.2452,0.2477,0.231,5.0933,12.09
nfat,frozen,081,5.5182,12.3551,1.5025,5.2412,12.3508,-2.8686,1.2915,0.3589,0.4017,5.0683,12.3371
nfat,frozen,082,8.9236,16.3732,1.9068,6.3428,11.93,-2.7886,1.6063,0.0945,-0.2819,5.3683,11.8987
nfat,frozen,083,18.0108,22.6653,3.3816,5.4803,11.8871,-0.6923,-5.9881,-0.4853,0.5213,5.315,11.9162
nfat,frozen,085,127.1143,53.6928,49.6745,6.9806,10.5713,-0.1873,9.8302,0.3321,-1.6762,6.3388,13.5033
nfat,frozen,086,4.621,21.509,27.5714,8.1792,13.3652,2.5849,25.3014,0.6775,0.665,7.0689,10.115
nfat,frozen,087,28.4955,34.824,3.4438,5.148,12.3181,-3.0598,-6.7154,0.7843,0.8056,5.0467,12.2171
nfat,frozen,088,19.2219,23.415,22.0301,4.93,12.0347,-4.7148,7.2754,1.366,0.0528,4.965,11.9186
nfat,relaxed,001,3.6852,8.0948,0.2029,5.45,12.37,0.0202,-0.4973,-0.1412,0.4733,4.59,12.1
nfat,relaxed,002,4.1817,13.3236,1.0964,4.8903,13.14,-1.7967,-3.0871,0.0337,0.3964,4.7771,13.0743
nfat,relaxed,003,11.4377,6.6992,15.5412,5.8478,12.0344,-3.4308,-2.2957,-0.6509,-0.0884,5.9887,11.7322
nfat,relaxed,004,8.8801,13.1087,3.1636,5.2083,12.678,-0.5676,-3.1924,-1.2692,0.4561,5.266,12.7714
nfat,relaxed,005,11.7589,13.4766,2.2093,5.0048,13.4519,-3.8373,-0.4878,0.1468,1.0015,5.6588,13.0825
nfat,relaxed,006,12.7696,19.2825,6.4816,4.7448,13.9339,-2.2965,-2.0031,-0.643,0.8137,4.6129,13.3343
nfat,relaxed,007,2.5715,6.1857,1.8336,4.3134,12.632,7.1751,8.7833,0.5694,-0.0656,4.3486,12.46
nfat,relaxed,008,6.5531,18.9849,1.5718,4.6106,13.7275,-0.5808,-0.8292,-0.2455,0.3912,4.2783,13.6286
nfat,relaxed,009,9.3979,19.7409,1.9551,4.61,13.0168,-6.0194,-2.1057,-0.5926,0.6698,4.4514,12.9563
nfat,relaxed,010,1.819,10.0215,2.8585,4.9339,13.2811,-3.5978,0.2987,-0.3834,-0.3854,4.855,12.74
nfat,relaxed,011,4.6382,9.3597,1.6693,5.2549,14.0254,-2.8805,-0.2803,-0.4676,0.8872,4.2771,14.0986
nfat,relaxed,012,157.8735,25.9593,7.1108,4.7118,12.1046,-0.9108,-2.239,0.1467,0.547,4.7233,12.4386
nfat,relaxed,013,8.7593,10.3616,2.4691,4.75,13.2793,-2.8858,0.549,-0.0368,0.6759,4.5871,12.8871
nfat,relaxed,014,12.9327,19.2136,0.9803,5.0546,13.2438,-3.0035,-2.7695,-0.3403,0.2959,4.9314,13.1562
nfat,relaxed,015,10.2227,13.1967,1.299,4.5807,13.3114,-1.6021,0.5649,-0.6733,0.7838,4.94,13.3688
nfat,relaxed,016,3.8193,15.0673,1.0243,4.6512,12.6439,-4.278,1.8748,-0.0998,0.517,4.3771,12.32
nfat,relaxed,017,5.2243,11.3616,2.2375,4.8855,13.019,-1.1759,0.8572,0.0009,0.7314,4.8486,12.9129
nfat,relaxed,018,9.3949,7.0428,1.5631,5.4088,12.5215,0.2601,0.9368,0.3717,0.8208,5.6914,12.6871
nfat,relaxed,019,60.3726,48.053,11.3704,5.3027,13.0172,-0.6633,10.5157,-0.1259,-0.1959,5.5471,13.045
nfat,relaxed,020,11.5184,19.4373,2.7105,4.7531,12.3569,-0.1647,4.3587,-0.2365,0.1678,4.7517,12.3471
nfat,relaxed,021,6.6549,3.501,1.4754,4.1958,14.0529,-3.2413,0.1315,-0.4175,0.7794,5.6538,13.7725
nfat,relaxed,022,17.0032,13.5668,10.596,4.4085,13.9755,-2.383,1.8586,-0.1368,0.3077,4.7267,13.787
nfat,relaxed,023,4.7155,15.7139,5.9488,4.3187,13.4371,-1.6761,-0.4113,0.163,0.0991,3.88,13.1189
nfat,relaxed,024,9.857,19.2517,4.2347,5.0103,12.6714,-3.0423,-0.9044,0.5138,0.6043,5.2212,12.3671
nfat,relaxed,025,169.77,74.7005,7.9379,5.0587,12.6205,-2.5043,0.1006,0.0778,-0.087,4.8067,12.232
nfat,relaxed,026,2.3296,3.7332,1.7993,5.131,12.4243,-3.2549,-3.1714,-0.625,0.2331,5.2363,12.5425
nfat,relaxed,027,11.5511,17.824,21.4008,5.5937,13.7514,0.0019,-0.9726,-1.2907,0.2204,5.9654,14.4364
nfat,relaxed,028,10.0128,10.5543,2.5358,4.9953,13.0131,-2.0444,-0.4058,-0.054,0.1907,5.3762,12.6638
nfat,relaxed,029,10.6843,13.046,3.9535,4.8307,13.091,-0.0937,-5.3646,-0.849,0.7172,4.7657,12.9962
nfat,relaxed,030,8.9271,8.0834,17.9666,5.3335,13.6271,-6.3971,-2.7835,-0.0865,0.1422,5.4514,13.5744
nfat,relaxed,031,19.5707,26.8699,2.1468,6.0996,12.5838,-1.1904,-6.7426,-0.5583,0.4669,5.158,12.402
nfat,relaxed,032,10.5537,3.5703,10.9383,5.1094,11.5685,1.9039,0.3319,-0.3378,0.45,6.8325,11.5556
nfat,relaxed,033,3.7715,8.707,0.932,4.6955,13.1458,-4.0636,-0.8023,-0.1977,0.2975,4.52,12.955
nfat,relaxed,034,3.819,6.1058,1.3212,5.2847,12.5303,2.1505,-2.0756,-0.8141,0.5899,4.9717,12.6467
nfat,relaxed,035,15.8488,17.0015,3.1617,5.5703,11.5839,1.8932,2.4964,-0.6516,1.0624,5.9567,11.5371
nfat,relaxed,036,52.1745,38.0361,52.5473,8.1948,12.9523,-7.8234,-0.6168,1.8386,0.7242,6.0267,12.1743
nfat,relaxed,037,5.2904,5.0003,3.1452,4.6728,13.0793,0.7056,-2.034,-1.0089,0.2816,4.42,13.1825
nfat,relaxed,038,15.9377,19.6812,5.9695,5.1439,12.2618,-5.9414,1.1491,-0.1828,0.7768,5.185,12.3362
nfat,relaxed,039,15.0238,23.0661,2.9833,4.8321,12.7883,0.8355,-5.0334,-0.6157,0.1675,4.8343,12.8757
nfat,relaxed,040,6.2893,12.3465,5.68,5.2009,12.7161,-1.8443,0.2399,-0.5332,-0.3315,5.2586,12.5938
nfat,relaxed,041,51.9175,45.011,42.5171,5.9436,13.66,-4.1474,4.7156,0.1443,-0.9022,5.9791,13.7756
nfat,relaxed,042,4.5817,9.7461,0.7454,4.9897,12.8239,-1.9532,0.2468,-0.2575,0.5668,5.0312,12.7771
nfat,relaxed,043,4.2484,13.2509,0.6971,4.7116,13.7892,-2.7485,-4.6246,-0.2748,0.4136,4.5286,13.3987
nfat,relaxed,044,42.63,48.4252,17.873,7.0976,13.7441,-8.7604,-1.985,-0.6668,0.5453,5.146,14.26
nfat,relaxed,045,16.0589,21.7522,5.584,5.165,13.2468,-4.1638,-1.5364,-0.1008,-0.0994,4.5057,13.2783
nfat,relaxed,046,15.3452,21.1119,5.2329,4.4941,12.5953,-2.5042,-3.0947,-0.2064,0.108,3.992,12.4129
nfat,relaxed,047,7.4427,11.9893,1.9921,4.4327,12.5772,-4.6336,-0.1006,0.2516,1.0068,4.3071,13.0412
nfat,relaxed,048,5.165,14.4734,0.4644,4.7065,12.975,-3.0059,-2.9683,-0.2809,0.2511,4.5567,13.0925
nfat,relaxed,049,10.1087,6.2008,4.1751,4.5361,13.581,-1.3982,-3.4778,-0.175,1.4284,4.98,13.2286
nfat,relaxed,050,31.0474,33.8631,3.4037,2.6255,13.0111,2.8251,7.9187,-0.3806,-0.0021,2.7467,13.5671
nfat,relaxed,051,6.7633,12.4655,1.1764,5.3739,12.9114,-0.4637,-4.3491,-0.2662,0.3194,5.25,12.7725
nfat,relaxed,052,10.2497,15.4706,3.8671,4.6337,13.1446,-3.2977,0.1488,0.5805,0.4153,5.8843,13.3014
nfat,relaxed,053,6.3486,11.1961,2.0865,4.6794,13.1168,-3.3331,-1.7978,-0.0817,0.4221,6.1175,13.4214
nfat,relaxed,054,14.1979,15.2438,5.5618,4.466,14.2115,1.9492,-6.7953,-0.7126,1.487,4.4414,14.2912
nfat,relaxed,055,18.4075,24.4375,3.2438,5.0872,13.1748,2.3233,-5.9309,-0.763,1.2801,6.79,13.185
nfat,relaxed,056,8.8189,11.9412,1.7618,4.8966,12.4107,0.002,0.7804,-0.4227,0.651,4.528,11.6857
nfat,relaxed,057,7.0498,13.2202,1.387,5.2432,12.7234,-1.2909,-2.5962,0.4191,-0.0655,5.1017,12.6686
nfat,relaxed,058,4.4947,1.4078,0.8261,4.6139,13.2664,-3.4294,-1.5914,-0.1606,0.5082,4.5771,13.2757
nfat,relaxed,059,6.2999,6.8868,1.879,5.1403,13.3037,-2.6514,-0.121,0.4349,0.8291,5.78,12.9867
nfat,relaxed,060,37.4793,27.5729,32.5719,5.9779,12.1945,9.2117,-2.2566,-0.6588,0.276,7.349,12.98
nfat,relaxed,061,7.7479,7.8578,1.3169,4.6618,13.0665,-0.0639,2.1633,-0.283,-0.2488,4.5817,13.0486
nfat,relaxed,062,4.002,7.7925,1.9624,5.0388,12.9357,-0.1518,-4.1912,-0.3266,1.236,5.2975,12.7629
nfat,relaxed,063,11.4144,2.2249,21.4881,4.6797,13.2762,-3.1701,-3.1192,-0.2049,0.9337,4.9255,13.4017
nfat,relaxed,064,9.6936,21.7265,3.01,4.4623,12.7515,-1.272,-2.683,-0.4086,0.4852,4.4783,13.1475
nfat,relaxed,065,12.6237,18.6447,1.662,5.925,13.0367,-3.5491,-0.9308,0.2977,0.2169,6.0357,11.904
nfat,relaxed,066,2.4007,7.4928,1.3942,4.6263,13.3796,-3.7316,1.5672,-0.1356,-0.4486,5.7375,12.9271
nfat,relaxed,067,8.6366,13.0072,0.8983,4.8794,13.1467,-4.2515,0.4901,-0.1058,0.516,5.0025,13.1525
