pilot,entry,base_pearsonr,aug_pearsonr,base_spearmanr,aug_spearmanr,base_auroc,aug_auroc,base_ic_weighted_pcc,aug_ic_weighted_pcc,base_mae,aug_mae
engrailed,1a1i_A_MA0162.1.jaspar.npz,0.7199651466269188,0.5925326592041529,0.521417560532385,0.5136459203231348,0.9203514739229025,0.8279478458049887,0.6225322111707734,0.5692537109658128,0.49819297591845196,0.628845805923144
engrailed,1a1j_A_MA0162.1.jaspar.npz,0.6277463370905024,0.5950586359108759,0.48410422740770837,0.5175824798612313,0.9050925925925926,0.8272569444444443,0.5478055447238387,0.542890712440499,0.6367663244406382,0.654133195678393
engrailed,1c7u_A_MEF2A_HUMAN.H11MO.0.A.npz,0.21299611873028979,0.1971611872706186,0.15694444444444447,0.13194444444444442,0.6205418381344306,0.50480109739369,0.1535462899489212,0.12483119224135562,0.978494922320048,1.0763083299001057
engrailed,1c7u_B_MEF2A_HUMAN.H11MO.0.A.npz,0.21299612999670595,0.19716118337414126,0.15694444444444447,0.13194444444444442,0.6205418381344306,0.50480109739369,0.15354627632206094,0.12483117746311516,0.978494922320048,1.0763083100318909
engrailed,1e3o_C_MA0785.1.jaspar.npz,0.6466628398513422,0.5360195988760096,0.49333333333333335,0.4233333333333332,0.8842592592592592,0.8634259259259259,0.508590788664051,0.3804307283893465,0.552040308713913,0.7364575068155924
engrailed,1gu4_A_MA0466.3.jaspar.npz,0.4968275625675838,0.5206374788580838,0.3838419348499116,0.3947103620138585,0.7864583333333334,0.8081597222222222,0.435295765874039,0.4435992983606584,0.7141347328821818,0.6920268634955088
engrailed,1gu5_A_MA0466.3.jaspar.npz,0.30415511606548135,0.3438917684904684,0.1966424490354086,0.19949535535956064,0.7007378472222222,0.6983506944444445,0.22514942883971975,0.3011094643634611,0.9530975222587585,0.9171450038750967
engrailed,1hjb_F_RUNX1_MOUSE.H11MO.0.A.npz,0.763682994909619,0.6962133431526901,0.5504059614155145,0.5651720094914596,0.9458680555555556,0.9044097222222223,0.6382475943279422,0.5970620988508203,0.45764555037021637,0.5422194749116898
engrailed,1le8_B_MA0328.2.jaspar.npz,0.6111399822990885,0.5685319097853304,0.569492310587428,0.5332867941838316,0.8064814814814815,0.8048148148148148,0.3858202819798979,0.39689465127782547,0.7459845046202341,0.7872432470321655
engrailed,1n6j_A_MA0660.1.jaspar.npz,0.6918088402948342,0.7383731155927914,0.6911862458781446,0.67264947193818,0.9246961805555555,0.9357638888888888,0.6700335376040384,0.6614642576789331,0.5493919253349304,0.5679218669732412
engrailed,1n6j_B_MEF2B_HUMAN.H11MO.0.A.npz,0.5765958887835344,0.6069428353259961,0.6287864787372622,0.6178410461157884,0.7510393046107332,0.7860292265054171,0.3944084321411552,0.3962604564147651,0.7200000981489817,0.700203408797582
engrailed,1pzu_H_NFAC2_HUMAN.H11MO.0.B.npz,0.7077521185904819,0.7220031981333807,0.5272830719671363,0.5457142702545632,0.9618055555555557,0.9565972222222222,0.7675504466205041,0.7206170138617615,0.5187474737564722,0.5647331972916921
engrailed,1pzu_L_MA0152.1.jaspar.npz,0.8782684651927816,0.7795781521967405,0.588832382144543,0.563638848962976,0.9930555555555555,0.9739583333333335,0.7282941540419108,0.7037845363691267,0.3171745265523593,0.4212476188937823
engrailed,1r0n_A_MA0115.1.jaspar.npz,0.5152910926004147,0.4929939166965292,0.4522402073075142,0.43913052803275204,0.8155864197530865,0.7908950617283951,0.5261768301770728,0.5217152515354019,0.8029606839021047,0.835348387559255
engrailed,1ram_A_TF65_MOUSE.H11MO.0.A.npz,0.44044037902882943,0.44484269717381725,0.43333333333333335,0.49333333333333335,0.8394444444444443,0.8144444444444444,0.2498198883239401,0.2497132826486986,0.8952909310658773,0.923455168803533
engrailed,1ram_B_TF65_MOUSE.H11MO.0.A.npz,0.44044038566062227,0.44484271228307076,0.43333333333333335,0.49333333333333335,0.8394444444444443,0.8144444444444444,0.24981988210401915,0.24971330193340435,0.8952909310658773,0.9234551787376404
engrailed,1srs_A_SRF_HUMAN.H11MO.0.A.npz,0.592205039690298,0.6145631610733372,0.5099547098844005,0.5561468810669842,0.8339351851851852,0.8228086419753087,0.46446144549536394,0.4874782332708929,0.6785106062889099,0.6591240266958872
engrailed,1srs_B_SRF_HUMAN.H11MO.0.A.npz,0.5922050037942509,0.6145631679471327,0.5099547098844005,0.5561468810669842,0.8339351851851852,0.8228086419753087,0.4644614240101679,0.48747830141927406,0.6785106559594473,0.6591240564982096
engrailed,1vkx_A_TF65_MOUSE.H11MO.0.A.npz,0.6398737189289628,0.6977693041620038,0.4116666666666667,0.5116666666666667,0.8855555555555555,0.908888888888889,0.5462087322356418,0.5861426286950492,0.5824398398399353,0.4970984508593877
engrailed,1vkx_B_NFKB1_MOUSE.H11MO.0.A.npz,0.6387777623487637,0.6764991304156411,0.4421868342309116,0.4814217101207358,0.8855555555555555,0.908888888888889,0.48068717299709923,0.4914322365644957,0.6121637324492136,0.5470708558956782
engrailed,2ady_A_MA0106.3.jaspar.npz,0.6477631440298864,0.7530428965047274,0.5,0.64,0.9091080876795162,0.9170760896951373,0.4963149002072711,0.5261186979143834,0.5490333437919617,0.5078548590342203
engrailed,2e42_A_CEBPB_HUMAN.H11MO.0.A.npz,0.49909811323496717,0.4447800637250166,0.41441224229154483,0.3551784455497584,0.8581211419753085,0.8522135416666666,0.5552836300367361,0.5640867279826262,0.6952832837899526,0.6924356619517008
engrailed,2erg_A_MA0324.1.jaspar.npz,0.6713437973802988,0.6380415505943043,0.6053815079238966,0.5904183140939842,0.8733308138070043,0.8344671201814059,0.6721440785167557,0.6043226691104803,0.6253620485464731,0.64265309770902
engrailed,2erg_B_MA0324.1.jaspar.npz,0.6713437911520791,0.6380415550704734,0.6053815079238966,0.5904183140939842,0.8733308138070043,0.8344671201814059,0.6721440603059308,0.6043226686741927,0.6253620286782583,0.6426530828078588
engrailed,2etw_A_MA0343.1.jaspar.npz,0.856242126056545,0.7533992844665018,0.6088895518415964,0.5764320587366062,0.8726851851851852,0.8541666666666669,0.6704924550713054,0.6549036970018095,0.38916607697804767,0.5082876036564509
engrailed,2euz_A_MA0343.1.jaspar.npz,0.7141817035517306,0.6570005942582308,0.5481785310430516,0.5703861232436128,0.88647762345679,0.8614969135802469,0.47767807019369046,0.480118877966599,0.5742933054765066,0.6205079754193624
engrailed,2evf_A_MA0343.1.jaspar.npz,0.8280438366782619,0.7326451341815603,0.6222123404519281,0.5654555195296123,0.9216820987654321,0.9053819444444445,0.6200074561101638,0.5877771978295601,0.43320097029209137,0.5153573850790659
engrailed,2evi_A_MA0343.1.jaspar.npz,0.792721101248996,0.7079578698074328,0.6189691613742437,0.569396800557156,0.8984375,0.894483024691358,0.5849979488818282,0.5798773889890785,0.5103306869665781,0.5816683967908224
engrailed,2evj_A_MA0343.1.jaspar.npz,0.8706542091094889,0.8224393157967521,0.6137974512535078,0.6337581571495167,0.9609375,0.9496527777777777,0.6720149861920549,0.6620107487738632,0.32673679788907367,0.46808155874411267
engrailed,2i9t_A_TF65_MOUSE.H11MO.0.A.npz,0.8256999050160326,0.8175975128286761,0.5183333333333333,0.5966666666666667,0.9705555555555555,0.9633333333333334,0.6503692449703015,0.6256806299761718,0.4427059938510259,0.4440027177333832
engrailed,2i9t_B_NFKB1_MOUSE.H11MO.0.A.npz,0.8252297673180388,0.8177927349306021,0.4892141179201745,0.5486293023212971,0.9705555555555555,0.9633333333333334,0.5519945107895904,0.5618585793472247,0.4892739802598953,0.47930334508419037
engrailed,2lt7_A_MA0527.1.jaspar.npz,0.5833940738285448,0.6012230643668556,0.5160234130049385,0.5822996563503118,0.8530555555555557,0.86,0.43033350815016264,0.4648175051201388,0.6729403138160706,0.6919150253136953
engrailed,2wbu_A_KLF4_MOUSE.H11MO.0.A.npz,0.7404424537320059,0.7150162542578377,0.44999999999999996,0.5041666666666667,0.9390432098765432,0.882716049382716,0.48779075265218585,0.5010157736746121,0.47998790442943573,0.5124998738368353
engrailed,2wty_A_MA0117.2.jaspar.npz,0.5782857716231692,0.5895078799997767,0.4635775926957885,0.4011495760952461,0.8388782596371883,0.8720060941043085,0.5437023733843077,0.5518049914350551,0.6891334056854248,0.679753323396047
engrailed,2wty_B_MA0117.2.jaspar.npz,0.5782857608776822,0.5895078765425944,0.4635775926957885,0.4011495760952461,0.8388782596371883,0.8720060941043085,0.5437023798820083,0.5518049913726477,0.6891333957513174,0.679753323396047
engrailed,3coa_C_FOXO1_HUMAN.H11MO.0.A.npz,0.7105466971157254,0.690859280200779,0.42380952380952386,0.4071428571428571,0.9347222222222221,0.9380555555555556,0.5428790970503435,0.5399752249958856,0.5491125832001368,0.5943273603916168
engrailed,3gut_D_MA0105.4.jaspar.npz,0.3366631372363455,0.45885286663807084,0.253030303030303,0.38333333333333336,0.7184847608024691,0.8062065972222222,0.28073024533588437,0.37380791439453986,0.9746136566003164,0.8475054303805033
engrailed,3gut_E_MA0107.1.jaspar.npz,0.6488292148256732,0.6707722638520258,0.5485189824599234,0.5149765414040425,0.9194444444444444,0.9188888888888888,0.694068846712673,0.6774740793548842,0.5274618615706762,0.5090206563472748
engrailed,3gut_H_MA0105.4.jaspar.npz,0.46245600932690484,0.49728495168109826,0.3333333333333333,0.44696969696969696,0.7570408950617283,0.7941261574074074,0.48827556656682,0.3913758092107505,0.8919345736503601,0.8308245837688446
engrailed,3iag_C_SUH_MOUSE.H11MO.0.A.npz,0.747714385197393,0.7610522306276835,0.5020833333333333,0.5,0.9618055555555555,0.9652777777777778,0.6135213519485634,0.5913754329206043,0.35595140357812244,0.36841246982415515
engrailed,3kov_B_MEF2A_HUMAN.H11MO.0.A.npz,0.5348197961747819,0.5109385205475889,0.587037037037037,0.5907407407407408,0.8752170138888888,0.8645833333333334,0.31838226446180873,0.3038122573359703,0.7953423062960306,0.8182305991649628
engrailed,3kov_I_MA0052.4.jaspar.npz,0.6859551824896631,0.6871132260119474,0.7222222222222222,0.687037037037037,0.8810763888888888,0.9229600694444443,0.5378701892881437,0.5356278147898662,0.5578602055708567,0.5889318486054739
engrailed,3q05_B_P53_HUMAN.H11MO.0.A.npz,0.7493698715188052,0.764679430029355,0.5758333333333333,0.5791666666666666,0.9192949459876543,0.923876350308642,0.4679617908920723,0.47133436011930646,0.5136283139387766,0.4976784388224284
engrailed,3v79_C_MA1116.1.jaspar.npz,0.603507148072822,0.6499777368784029,0.3163315558650867,0.4033259220056126,0.9331597222222222,0.9279513888888888,0.6453395272263776,0.6886160913054579,0.6467136144638062,0.5774501959482828
engrailed,3wts_C_ETS1_HUMAN.H11MO.0.A.npz,0.65462355047736,0.7317711577517912,0.5216666666666666,0.5383333333333334,0.8944444444444445,0.9055555555555556,0.5265736581672525,0.5642556996574631,0.5910843511422476,0.5390614420175552
engrailed,3wts_F_RUNX1_MOUSE.H11MO.0.A.npz,0.6210980158648454,0.557642027707819,0.44158882428048,0.49347568709385703,0.9455555555555556,0.9055555555555554,0.5286133747872112,0.47453032081320523,0.5868940154711405,0.6741269926230112
engrailed,3wtu_A_RUNX1_MOUSE.H11MO.0.A.npz,0.6993333667778643,0.6463645673647989,0.48654953017648883,0.5568483145311817,0.9687037037037038,0.9422222222222222,0.5841514183260176,0.5148296878001475,0.5227698485056559,0.5685436328252157
engrailed,3wtu_C_ETS1_HUMAN.H11MO.0.A.npz,0.6100238931947387,0.6885344938976535,0.47833333333333344,0.5216666666666666,0.8872222222222222,0.8972222222222221,0.5115051548649899,0.5397443823146765,0.6213091115156809,0.5769832481940588
engrailed,3wtw_C_ETS1_HUMAN.H11MO.0.A.npz,0.5953281180741518,0.6961344532806834,0.44999999999999996,0.5433333333333334,0.8833333333333334,0.8872222222222224,0.5034659754684137,0.5381189815469111,0.6258294979731241,0.5599764386812845
engrailed,3wtw_F_RUNX1_MOUSE.H11MO.0.A.npz,0.6771558512797734,0.6360399509273217,0.4579174124884626,0.5471078047818833,0.9494444444444444,0.9177777777777778,0.5404616712425355,0.5050928827898418,0.5174165616432825,0.5950187047322592
engrailed,3wtw_H_MA0098.3.jaspar.npz,0.5595813710408947,0.5739867039232801,0.42034697723060294,0.42996322811267346,0.8681520061728395,0.8614969135802468,0.48885844048538263,0.49286548617579856,0.7311964233716329,0.6961563726266226
engrailed,4cn3_C_MA0065.1.jaspar.npz,0.6877892486850864,0.6585973048798527,0.588694154319983,0.5848769333272088,0.9007936507936507,0.8540249433106576,0.6414325156760663,0.5913525094965036,0.5414804418881735,0.6190577844778696
engrailed,4cn3_D_RXRA_HUMAN.H11MO.0.A.npz,0.6423395901855892,0.650862452793835,0.4685185185185185,0.5277777777777778,0.9014930555555557,0.8819097222222223,0.3186466969649291,0.2964908657111688,0.7518555124600729,0.7803757588068644
engrailed,4f6n_A_MA0527.1.jaspar.npz,0.17515768096307982,0.2926657285543452,0.2865367286334707,0.3567403295359856,0.5706018518518517,0.6284722222222223,0.24526388066203797,0.3376053621423125,0.9519934554894766,0.8511299093564352
engrailed,4l0z_A_RUNX1_MOUSE.H11MO.0.A.npz,0.7352576466740478,0.646372030951928,0.5249221576138134,0.5705590204271904,0.9712962962962962,0.9246296296296297,0.5725840749206915,0.5167511851838561,0.49311316510041553,0.6181548635164896
engrailed,4l0z_B_MA0098.3.jaspar.npz,0.6643640111913555,0.6911841004314435,0.5472841066642169,0.5121708203132347,0.8984375,0.9021026234567903,0.5255777938751166,0.5466601572801418,0.6503318647543589,0.6260560552279154
engrailed,4r2d_A_MA0162.4.jaspar.npz,0.5860579059983138,0.5394540184769236,0.39000000000000007,0.3516666666666666,0.7795138888888888,0.751736111111111,0.5609618965785312,0.5216422078094666,0.5465190261602402,0.6073319613933563
engrailed,4r2p_A_WT1_HUMAN.H11MO.0.C.npz,0.7168622102401936,0.597708306712135,0.47592592592592586,0.4685185185185185,0.8971354166666669,0.7680121527777778,0.546972891103953,0.47487462108653,0.4914734810590744,0.6126663337151209
engrailed,4x9j_A_MA0162.4.jaspar.npz,0.6215272635095365,0.5866227111740349,0.4166666666666667,0.38166666666666665,0.822265625,0.8059895833333334,0.5668159907769331,0.5389690730252069,0.5195900102456411,0.5689777980248133
engrailed,4xrm_A_MEIS2_HUMAN.H11MO.0.B.npz,0.8346865715171186,0.8143168131904934,0.5638122755410494,0.5771170515067569,0.9864969135802469,0.976466049382716,0.7851045369236842,0.7538333529700197,0.3707033048073451,0.436571662624677
engrailed,4xrm_B_MEIS2_HUMAN.H11MO.0.B.npz,0.8346865743353393,0.8143168011722284,0.5638122755410494,0.5771170515067569,0.9864969135802469,0.976466049382716,0.7851045375070824,0.7538333586587695,0.3707033197085063,0.4365716477235158
engrailed,5bng_B_MEIS2_HUMAN.H11MO.0.B.npz,0.6596784735221869,0.616655881080078,0.5965025244176759,0.5314235659234164,0.9053819444444445,0.881076388888889,0.5544986849510001,0.614517814110726,0.5577659904956818,0.6409615675608317
engrailed,5emp_A_GCR_HUMAN.H11MO.0.A.npz,0.6535801786654499,0.6525609383442013,0.5545492287217545,0.564083827421848,0.9209722222222222,0.9033333333333334,0.455083747302659,0.4623366419594202,0.5003617703914642,0.5231334269046783
engrailed,5emp_B_MA0113.3.jaspar.npz,0.7675030663059766,0.7394261554569918,0.6394760786134497,0.6035599060352976,0.9450874485596709,0.9159807956104253,0.7233261883539664,0.7090778840007946,0.4762573440869649,0.5142887383699417
engrailed,5emq_B_GCR_HUMAN.H11MO.0.A.npz,0.6359241735377711,0.6069878817484197,0.5247002771897308,0.5329881377076258,0.9218055555555557,0.896111111111111,0.46621338722197975,0.4653572538547142,0.4938085675239563,0.5302197337150574
engrailed,5hdn_A_HSF1_HUMAN.H11MO.0.A.npz,0.6431288020212378,0.688220029445559,0.45786180408543803,0.5363084237697536,0.9289158950617283,0.9343171296296298,0.4394080664522095,0.3986205974365981,0.6723126173019409,0.6803003400564194
engrailed,5ke6_A_KLF4_MOUSE.H11MO.0.A.npz,0.8030586496709778,0.7655309074762044,0.4895833333333333,0.5333333333333333,0.9652777777777777,0.9270833333333334,0.5284577840155037,0.5075576718095737,0.4399690429369609,0.4635316828886668
engrailed,5ke7_A_KLF4_MOUSE.H11MO.0.A.npz,0.818604256552741,0.7725460138656975,0.5229166666666666,0.5624999999999999,0.9830246913580246,0.9540895061728395,0.5297564821875355,0.5015875381965768,0.43943341076374054,0.4712024579445521
engrailed,5ke8_A_MA0039.2.jaspar.npz,0.7608977099625918,0.7238581350817791,0.5540569415042095,0.48283066713096345,0.9727891156462586,0.9053287981859411,0.7295678843050212,0.7155382333471586,0.4290921489397685,0.47549403707186383
engrailed,5kl3_A_WT1_HUMAN.H11MO.0.C.npz,0.7355283745472897,0.6348304790780596,0.4685185185185185,0.43703703703703706,0.8359375,0.7690972222222222,0.5512867046412583,0.5207853027714385,0.4769439399242401,0.5626938144365946
engrailed,5kl4_A_WT1_HUMAN.H11MO.0.C.npz,0.6542309093544005,0.6242087177559842,0.4222222222222222,0.40185185185185185,0.8812934027777778,0.8899739583333334,0.5237523087690811,0.48823709013412636,0.5876565376917521,0.594622532526652
engrailed,5kl4_D_WT1_HUMAN.H11MO.0.C.npz,0.6399638333715739,0.5976416204684938,0.3981481481481481,0.38518518518518524,0.8726128472222223,0.8736979166666665,0.519364721919909,0.4888248838764286,0.5846207042535146,0.5995374917984009
engrailed,5lty_K_CDX2_HUMAN.H11MO.0.A.npz,0.48279493159850867,0.4446183172223039,0.3811668310965217,0.4211555085676219,0.7484085648148149,0.7394386574074074,0.44987412331293114,0.41632051910282586,0.6373075048128763,0.6661007702350616
